[DEBUG] 2025-11-14 10:15:19.309 [main] BasicTypeRegistry - Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@15f193b8
[DEBUG] 2025-11-14 10:15:19.309 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.BasicTypeReference@2516fc68
[DEBUG] 2025-11-14 10:15:19.309 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.BasicTypeReference@2516fc68
[DEBUG] 2025-11-14 10:15:19.309 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@2516fc68
[DEBUG] 2025-11-14 10:15:19.309 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.BasicTypeReference@304a9d7b
[DEBUG] 2025-11-14 10:15:19.309 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.BasicTypeReference@304a9d7b
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@304a9d7b
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.BasicTypeReference@6bfdb014
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.BasicTypeReference@6bfdb014
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@6bfdb014
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.BasicTypeReference@72889280
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.BasicTypeReference@72889280
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@72889280
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.BasicTypeReference@606fc505
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.BasicTypeReference@606fc505
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@606fc505
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@4aa3d36
[DEBUG] 2025-11-14 10:15:19.310 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@4aa3d36
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@2d140a7
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@2d140a7
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.BasicTypeReference@347bdeef
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.BasicTypeReference@347bdeef
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@347bdeef
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@2aa27288
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.BasicTypeReference@7f34a967
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@7f34a967
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.BasicTypeReference@77e80a5e
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.BasicTypeReference@1d8e2eea
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.BasicTypeReference@1d8e2eea
[DEBUG] 2025-11-14 10:15:19.311 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.BasicTypeReference@1d8e2eea
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@240139e1
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.BasicTypeReference@7ea4d397
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.BasicTypeReference@49298ce7
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.BasicTypeReference@253c1256
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@253c1256
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.BasicTypeReference@8dfe921
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@8dfe921
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@503fbbc6
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@55f45b92
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@109f5dd8
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@67fe380b
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@4a325eb9
[DEBUG] 2025-11-14 10:15:19.312 [main] BasicTypeRegistry - Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@3dedb4a6
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.BasicTypeReference@57f64f5e
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@57f64f5e
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@415e0bcb
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@415e0bcb
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@194152cf
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@194152cf
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@49d98dc5
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@49d98dc5
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@2c30b71f
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@2c30b71f
[DEBUG] 2025-11-14 10:15:19.313 [main] BasicTypeRegistry - Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@1d81e101
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@ec50f54
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@bf71cec
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@bf71cec
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration OffsetTimeUtc -> org.hibernate.type.BasicTypeReference@22d6cac2
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration OffsetTimeWithTimezone -> org.hibernate.type.BasicTypeReference@30cdae70
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration OffsetTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@1654a892
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.BasicTypeReference@2577d6c8
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@2577d6c8
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@3163987e
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@6c000e0c
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.BasicTypeReference@5f233b26
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@5f233b26
[DEBUG] 2025-11-14 10:15:19.314 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.BasicTypeReference@44f9779c
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@44f9779c
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@6974a715
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.BasicTypeReference@6974a715
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.BasicTypeReference@6974a715
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.BasicTypeReference@5e8a459
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.BasicTypeReference@5e8a459
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.BasicTypeReference@5e8a459
[DEBUG] 2025-11-14 10:15:19.315 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.BasicTypeReference@43d455c9
